mCarName,mTrackLocation,mTrackVariation,mCurrentLap,mWorldPosition[0],mWorldPosition[1],mWorldPosition[2],mLocalAcceleration[0],mLocalAcceleration[1],mLocalAcceleration[2],mSteering,mBrake,mThrottle,mTyreRPS[0],mTyreRPS[1],mTyreRPS[2],mTyreRPS[3],mWorldVelocity[0],mWorldVelocity[1],mWorldVelocity[2],mOrientation[0],mOrientation[1],mOrientation[2],mSpeed,mCurrentTime,mAngularVelocity[0],mAngularVelocity[1],mAngularVelocity[2]
Toyota GT-86,Laguna_Seca,,1,-328.733,218.989,22.0879,-1.25022,-0.497888,11.0262,0.017224,0.00444601,0,-72.2335,-35.4158,-82.7835,-82.484,3.76552,0.315569,26.4299,-0.0145782,-2.99053,0.0161656,26.6547,31.485,-0.0920416,0.0164761,0.0208107
Toyota GT-86,Laguna_Seca,,1,-328.481,219.007,23.7899,-4.33894,-0.0223252,4.47002,0.0621853,0,0,-84.9566,-72.6316,-84.2362,-83.9296,3.90515,0.300652,25.932,-0.00536132,-2.98886,0.00924369,26.2174,31.55,-0.177676,-0.0916465,0.175369
Toyota GT-86,Laguna_Seca,,1,-328.276,219.02,25.0849,-6.55673,-0.0405136,1.9005,0.10614,0,0,-84.7586,-83.6722,-83.9828,-83.2474,4.16034,0.300715,25.739,0.00383825,-2.98144,-0.000851182,26.0708,31.6,-0.181371,-0.194009,0.21837
Toyota GT-86,Laguna_Seca,,1,-328.034,219.036,26.4995,-7.40043,0.0778935,1.71432,0.142978,0,0.0231418,-84.4286,-82.9571,-84.1274,-82.8249,4.5062,0.304274,25.5796,0.0121303,-2.96793,-0.00942721,25.9674,31.649,-0.114863,-0.284927,0.0969624
Toyota GT-86,Laguna_Seca,,1,-327.742,219.054,28.0731,-8.73287,0.281514,1.2857,0.183342,0,0.0231418,-84.1146,-82.3132,-84.2268,-82.4848,5.00052,0.322733,25.4025,0.0156587,-2.94734,-0.0115305,25.8885,31.715,-0.0070751,-0.374465,0.00696858
Toyota GT-86,Laguna_Seca,,1,-327.494,219.07,29.2969,-9.3193,0.124183,2.12545,0.181814,0,0,-83.8612,-81.9523,-83.7077,-81.7222,5.42659,0.336784,25.2231,0.014791,-2.92785,-0.0111567,25.8003,31.765,0.0426543,-0.427503,0.0099505
Toyota GT-86,Laguna_Seca,,1,-327.206,219.088,30.594,-9.47281,-0.300395,2.10252,0.182404,0,0,-83.58,-81.4807,-83.3428,-81.0877,5.86979,0.335999,25.0102,0.0122329,-2.90459,-0.0119696,25.6883,31.815,0.0658363,-0.467172,0.0212969
Toyota GT-86,Laguna_Seca,,1,-326.79,219.112,32.2917,-9.64519,-0.382151,2.0157,0.141506,0,0,-83.1225,-81.076,-82.8303,-80.2463,6.45489,0.320042,24.7172,0.00777326,-2.87106,-0.012346,25.5396,31.884,0.0695782,-0.506081,0.000646057
Toyota GT-86,Laguna_Seca,,1,-326.461,219.127,33.5213,-9.20603,-0.869627,1.86986,0.103541,0,0,-82.899,-80.784,-82.3726,-79.6083,6.87536,0.292012,24.496,0.00503959,-2.84532,-0.0111601,25.4357,31.933,0.0534883,-0.515953,-0.041243
Toyota GT-86,Laguna_Seca,,1,-326.113,219.141,34.7407,-8.68274,-1.01105,1.70464,0.0634569,0,0,-82.6003,-80.536,-81.7859,-79.1393,7.27475,0.247708,24.2762,0.00291922,-2.81983,-0.00835907,25.3358,31.98,0.0443953,-0.501601,-0.0515507
Toyota GT-86,Laguna_Seca,,1,-325.744,219.153,35.9494,-8.15055,-0.944706,1.61321,0.021091,0,0,-82.2486,-80.3397,-81.2475,-78.6565,7.64599,0.201905,24.0602,0.00119687,-2.7956,-0.00578843,25.2387,32.033,0.0317682,-0.467865,-0.0562711
Toyota GT-86,Laguna_Seca,,1,-325.237,219.164,37.5049,-9.10334,-0.72176,1.7035,0.046623,0,0,-81.9703,-79.7019,-80.5045,-78.223,8.13004,0.147455,23.7607,0.000133992,-2.76765,-0.00367228,25.1093,32.1,0.00629031,-0.40815,0.0334295
Toyota GT-86,Laguna_Seca,,1,-324.822,219.17,38.687,-9.90602,-0.793034,1.36736,0.0865586,0,0.0366782,-81.4565,-79.3178,-80.8037,-78.4195,8.53942,0.106377,23.5082,-3.83911e-05,-2.74771,-0.00750379,25.0078,32.149,0.0073594,-0.391864,0.09626
Toyota GT-86,Laguna_Seca,,1,-324.385,219.175,39.856,-10.5644,-0.45507,1.02367,0.12845,0,0.0642678,-80.9927,-78.944,-81.0077,-78.9528,8.99075,0.0813675,23.2528,-0.000388797,-2.72833,-0.0122215,24.9276,32.2,0.0146447,-0.384827,0.084343
Toyota GT-86,Laguna_Seca,,1,-323.925,219.179,41.0125,-10.671,-0.557204,0.865813,0.170551,0,0.118503,-80.5758,-78.5818,-81.0318,-79.3408,9.44362,0.0623632,22.9989,-0.00101166,-2.70899,-0.0150528,24.8584,32.249,0.019958,-0.388321,0.0308208
Toyota GT-86,Laguna_Seca,,1,-323.444,219.181,42.1563,-10.6379,-0.506752,0.6501,0.188156,0,0.290533,-80.0576,-78.2832,-81.1154,-79.8204,9.91062,0.0445326,22.7348,-0.00178825,-2.68933,-0.0154993,24.7979,32.3,0.0221705,-0.396198,-0.0122464
Toyota GT-86,Laguna_Seca,,1,-322.94,219.183,43.288,-10.274,-0.652587,-0.455432,0.160199,0,1,-79.888,-78.2159,-81.9687,-81.9508,10.386,0.0223599,22.4921,-0.00239637,-2.6692,-0.0141931,24.7745,32.349,0.0127688,-0.408519,-0.0400296
Toyota GT-86,Laguna_Seca,,1,-322.413,219.184,44.4096,-9.9236,-0.584821,-1.18727,0.117469,0,1,-80.2178,-78.41,-82.4984,-83.3948,10.854,-0.00204965,22.2979,-0.00245053,-2.64854,-0.0120281,24.8009,32.399,0.00164819,-0.416426,-0.0441414
Toyota GT-86,Laguna_Seca,,1,-321.863,219.183,45.5224,-9.4657,-0.612001,-1.54525,0.0745343,0,1,-80.573,-78.7496,-82.8363,-84.0614,11.3121,-0.0256211,22.1254,-0.0021162,-2.62771,-0.0100931,24.8518,32.45,-0.00458417,-0.414758,-0.0356921
Toyota GT-86,Laguna_Seca,,1,-321.231,219.181,46.737,-9.18428,-0.54428,-1.85826,0.064925,0,1,-81.2374,-78.9702,-83.0958,-84.3669,11.781,-0.0535717,21.9589,-0.00166684,-2.60564,-0.0083099,24.9251,32.5,-0.00385386,-0.386102,-0.0166775
Toyota GT-86,Laguna_Seca,,1,-320.693,219.178,47.723,-9.64445,-0.511815,-1.75729,0.104626,0,1,-81.223,-78.9697,-83.2139,-84.5638,12.2037,-0.0736608,21.802,-0.0014522,-2.58861,-0.00898723,24.9879,32.55,0.00159851,-0.37344,0.0347701
Toyota GT-86,Laguna_Seca,,1,-320.073,219.173,48.8093,-10.0018,-0.412876,-1.61184,0.147171,0,1,-81.2063,-78.9728,-83.3104,-84.9097,12.6647,-0.0922565,21.6095,-0.00157237,-2.57002,-0.0112859,25.0498,32.6,0.0101235,-0.371535,0.0489134
Toyota GT-86,Laguna_Seca,,1,-319.43,219.169,49.8854,-10.0158,-0.471588,-1.48736,0.187054,0,1,-81.1429,-78.939,-83.4651,-85.2434,13.1173,-0.106816,21.4021,-0.00209875,-2.55134,-0.0132009,25.1054,32.649,0.0202624,-0.376322,0.0189937
Toyota GT-86,Laguna_Seca,,1,-318.494,219.16,51.3742,-10.0511,-0.628241,-0.695974,0.186567,0,0.141498,-81.135,-79.1129,-82.8404,-83.7329,13.7546,-0.132226,21.0717,-0.0037213,-2.52467,-0.0126073,25.1644,32.715,0.0364992,-0.380044,-0.0167531
Toyota GT-86,Laguna_Seca,,1,-317.846,219.154,52.3521,-9.957,-0.753203,0.911233,0.18643,0,0,-81.1024,-79.1909,-81.5621,-80.5305,14.1396,-0.159372,20.7821,-0.00554001,-2.50766,-0.0122168,25.1366,32.765,0.0516486,-0.37516,-0.0050551
Toyota GT-86,Laguna_Seca,,1,-317.109,219.145,53.4169,-10.3101,-0.656114,1.7288,0.186641,0,0,-80.8641,-79.0992,-80.7736,-78.7956,14.5091,-0.190307,20.4127,-0.00833144,-2.48822,-0.0123235,25.041,32.815,0.063279,-0.381578,-0.000762389
Toyota GT-86,Laguna_Seca,,1,-316.402,219.136,54.3946,-10.4483,-0.394299,1.9481,0.187138,0,0,-80.583,-78.8254,-80.2849,-78.0107,14.8616,-0.213909,20.0173,-0.0111613,-2.46863,-0.0124482,24.9282,32.865,0.0592416,-0.402398,0.0020505
Toyota GT-86,Laguna_Seca,,1,-315.376,219.121,55.7451,-10.5415,-0.428058,2.00054,0.185635,0,0,-80.1597,-78.3177,-79.7838,-77.2216,15.3229,-0.232325,19.4646,-0.0141947,-2.43977,-0.0129008,24.766,32.934,0.0410955,-0.440393,-0.00379919
Toyota GT-86,Laguna_Seca,,1,-314.604,219.11,56.709,-10.0333,-0.231717,1.93102,0.153488,0,0,-79.9341,-78.0573,-79.4257,-76.7275,15.6557,-0.238339,19.0467,-0.0155149,-2.41765,-0.0129056,24.6505,32.98,0.0263066,-0.465895,-0.0154411
Toyota GT-86,Laguna_Seca,,1,-313.816,219.098,57.6519,-10.6925,-0.195141,1.94981,0.189514,0,0,-79.7911,-77.4351,-79.0752,-76.2191,15.9876,-0.244962,18.6125,-0.0162683,-2.39308,-0.0133696,24.5279,33.03,0.0173026,-0.485991,0.0170138
Toyota GT-86,Laguna_Seca,,1,-313.011,219.085,58.5729,-10.8518,-0.20511,2.01405,0.190293,0,0,-79.169,-77.0081,-78.6843,-75.7546,16.313,-0.252361,18.1646,-0.0167871,-2.36826,-0.0137158,24.4059,33.08,0.016552,-0.502354,-0.000170192
Toyota GT-86,Laguna_Seca,,1,-312.191,219.073,59.4719,-11.0518,-0.273804,2.03656,0.191095,0,0,-78.769,-76.5664,-78.2415,-75.2672,16.6267,-0.261848,17.7094,-0.0172532,-2.34274,-0.0133026,24.2825,33.135,0.0152905,-0.515516,-0.0121583
Toyota GT-86,Laguna_Seca,,1,-311.101,219.055,60.6069,-10.5085,-0.563288,1.16117,0.136924,0,0.191856,-78.2834,-76.213,-78.7154,-75.5051,17.0414,-0.280026,17.0962,-0.0178156,-2.30863,-0.0118418,24.1373,33.2,0.0120537,-0.52946,-0.0333065
Toyota GT-86,Laguna_Seca,,1,-310.245,219.041,61.4549,-10.27,-0.447321,-0.111198,0.0924339,0,1,-78.26,-76.0946,-79.7489,-78.2571,17.3835,-0.291201,16.6731,-0.0176918,-2.28213,-0.0104779,24.0879,33.25,-0.00533029,-0.527767,-0.033152
Toyota GT-86,Laguna_Seca,,1,-309.34,219.025,62.3108,-9.75554,-0.481553,-1.05325,0.0465328,0,1,-78.3773,-76.2089,-80.4855,-80.5281,17.7484,-0.30258,16.2983,-0.0167392,-2.25534,-0.00857562,24.1003,33.3,-0.0193339,-0.507867,-0.0503119
Toyota GT-86,Laguna_Seca,,1,-308.205,219.005,63.3349,-9.32772,-0.291657,-1.81007,-0.0159677,0,1,-78.5937,-76.6864,-80.9308,-81.9079,18.2246,-0.322052,15.859,-0.0151426,-2.2249,-0.00470723,24.1621,33.365,-0.0221925,-0.449114,-0.0805347
Toyota GT-86,Laguna_Seca,,1,-307.257,218.988,64.1517,-8.66513,-0.218719,-2.18252,-0.0384566,0,1,-78.8851,-77.0276,-81.1323,-82.2324,18.5667,-0.334157,15.5666,-0.0139418,-2.20441,-0.000534922,24.2329,33.415,-0.0219391,-0.369112,-0.0778904
Toyota GT-86,Laguna_Seca,,1,-306.636,218.976,64.6699,-8.48894,-0.378761,-2.10431,-0.039668,0,1,-78.9231,-77.3175,-81.2535,-82.1904,18.7993,-0.341746,15.3711,-0.013208,-2.19254,0.00159454,24.2886,33.449,-0.0177246,-0.311612,-0.0477469
Toyota GT-86,Laguna_Seca,,1,-305.014,218.946,65.9583,-9.02007,0.414192,-2.23163,0.0137697,0,1,-79.2283,-77.7502,-80.9236,-82.3976,19.3748,-0.361177,14.87,-0.0124917,-2.17166,0.00172929,24.4325,33.534,-0.00266182,-0.197309,0.0477779
Toyota GT-86,Laguna_Seca,,1,-304.035,218.928,66.6918,-9.44253,0.669119,-2.08198,0.0610076,0,1,-79.3394,-77.9582,-80.7837,-82.5704,19.7278,-0.341446,14.5283,-0.0118059,-2.1623,-0.00355699,24.5092,33.58,-0.0240811,-0.182239,0.140452
Toyota GT-86,Laguna_Seca,,1,-303.037,218.912,67.4073,-10.6598,0.75722,-1.7576,0.10775,0,1,-79.4957,-78.1354,-80.8444,-82.8334,20.0753,-0.318263,14.1663,-0.0101693,-2.15285,-0.0105298,24.578,33.633,-0.0418093,-0.20196,0.155758
Toyota GT-86,Laguna_Seca,,1,-302.023,218.896,68.1053,-9.68083,0.904216,-0.636445,0.145131,0,1,-79.617,-78.2127,-81.1036,-82.6165,20.4046,-0.278409,13.8215,-0.00756757,-2.14206,-0.0176692,24.6555,33.68,-0.0454537,-0.233063,0.128533
Toyota GT-86,Laguna_Seca,,1,-300.684,218.878,68.9926,-6.58175,0.0326422,-0.784353,0.090036,0,1,-79.951,-78.6884,-81.2435,-82.7789,20.7911,-0.26421,13.4354,-0.00600493,-2.1266,-0.018219,24.7573,33.754,0.00467715,-0.238324,-0.0651989
Toyota GT-86,Laguna_Seca,,1,-299.641,218.865,69.6625,-6.15055,-0.737308,-1.09647,0.0627516,0,1,-80.4588,-78.8677,-81.6401,-83.2671,21.0224,-0.29062,13.2121,-0.00775578,-2.11516,-0.01159,24.8371,33.799,0.0654852,-0.223545,-0.163547
Toyota GT-86,Laguna_Seca,,1,-298.587,218.851,70.3189,-6.63899,-0.307737,-0.794691,0.10526,0,1,-80.842,-79.1478,-82.1287,-83.8442,21.2622,-0.293731,12.9651,-0.0106776,-2.10323,-0.00932948,24.9062,33.85,0.0563741,-0.25686,0.0439301
Toyota GT-86,Laguna_Seca,,1,-297.52,218.836,70.9602,-7.88767,-0.640091,-0.304278,0.145257,0,1,-80.982,-79.0775,-81.9658,-87.5346,21.4708,-0.324069,12.6661,-0.0132179,-2.08843,-0.0119533,24.9313,33.9,0.0451324,-0.331541,0.0580274
Toyota GT-86,Laguna_Seca,,1,-296.112,218.817,71.7652,-7.90978,-0.976245,-1.01641,0.187701,0,1,-81.0823,-78.809,-82.5834,-89.7275,21.8021,-0.272206,12.196,-0.0130399,-2.06267,-0.0278085,24.9829,33.965,-0.044695,-0.439563,0.277432
Toyota GT-86,Laguna_Seca,,1,-294.943,218.801,72.4079,-8.30055,-0.341104,-1.25316,0.187433,0,1,-81.1811,-78.8621,-83.0213,-91.2031,22.0526,-0.284899,11.8348,-0.010247,-2.0392,-0.0334535,25.0306,34.015,-0.0315423,-0.465353,-0.0349409
Toyota GT-86,Laguna_Seca,,1,-293.833,218.788,72.9956,-7.9163,-1.17845,0.151022,0.186896,0,1,-81.4539,-78.8477,-82.9893,-89.3557,22.3416,-0.266256,11.5077,-0.00925953,-2.01647,-0.0324002,25.1318,34.065,0.0497072,-0.466059,-0.116866
Toyota GT-86,Laguna_Seca,,1,-292.677,218.773,73.5871,-9.51113,-0.173097,-3.5877,0.154055,0,1,-81.4846,-79.1009,-85.1034,-87.8213,22.6122,-0.305569,11.124,-0.0113632,-1.99103,-0.0233559,25.2117,34.115,0.0397806,-0.474041,-0.128148
Toyota GT-86,Laguna_Seca,,1,-291.201,218.752,74.3014,-9.44208,0.242494,-1.76415,0.0997968,0,1,-82.0367,-79.6895,-84.8365,-89.3136,22.9265,-0.329061,10.6241,-0.0125437,-1.95879,-0.0166623,25.2766,34.18,0.00301554,-0.51564,-0.0474458
Toyota GT-86,Laguna_Seca,,1,-290.049,218.736,74.8257,-8.80471,-0.483572,-1.3895,0.0547454,0,1,-82.3642,-79.968,-84.7174,-90.5278,23.1705,-0.316475,10.2238,-0.0116412,-1.93295,-0.0182325,25.3309,34.233,-0.00700992,-0.516668,-0.00361933
Toyota GT-86,Laguna_Seca,,1,-288.885,218.72,75.3303,-8.57757,0.713613,-1.3008,0.0653902,0,1,-82.8772,-80.0583,-85.5593,-89.8658,23.4157,-0.295693,9.83046,-0.0104345,-1.90786,-0.0193051,25.4016,34.28,-0.0183197,-0.489395,0.072688
Toyota GT-86,Laguna_Seca,,1,-287.354,218.702,75.954,-11.8506,0.236636,-2.68164,0.103752,0,1,-82.5311,-80.1419,-85.7335,-91.1969,23.7147,-0.280055,9.24584,-0.010036,-1.87611,-0.0223559,25.4677,34.353,0.00450505,-0.498169,0.0484221
Toyota GT-86,Laguna_Seca,,1,-286.162,218.689,76.4056,-10.5728,1.03339,-0.14173,0.0584547,0,1,-82.6252,-80.4677,-85.2038,-92.3661,23.9376,-0.211878,8.77192,-0.00968655,-1.85135,-0.0282023,25.4936,34.4,0.0174557,-0.508279,0.126282
Toyota GT-86,Laguna_Seca,,1,-284.922,218.68,76.8498,-8.47198,-0.279235,-1.01608,0.0099637,0,1,-82.8112,-80.5741,-85.6248,-94.5955,24.1166,-0.189163,8.33072,-0.00977134,-1.82541,-0.031656,25.5156,34.45,0.0229985,-0.492848,-0.0280309
Toyota GT-86,Laguna_Seca,,1,-283.754,218.67,77.25,-7.88497,-0.691321,-1.66035,-0.0374034,0,1,-82.9769,-80.7124,-86.3435,-95.6342,24.2877,-0.215646,7.95495,-0.0103694,-1.80226,-0.0248883,25.5651,34.5,0.0279136,-0.462591,-0.215174
Toyota GT-86,Laguna_Seca,,1,-282.171,218.654,77.7625,-9.31193,-0.778971,-1.799,0.0154679,0,1,-83.3934,-80.801,-87.315,-96.1263,24.5333,-0.283068,7.43226,-0.0117624,-1.77349,-0.0113292,25.6359,34.565,0.0229675,-0.44836,-0.138941
Toyota GT-86,Laguna_Seca,,1,-280.9,218.638,78.1404,-10.7554,-0.133563,-2.38662,0.0596923,0,1,-83.395,-80.7214,-87.6779,-95.8009,24.7304,-0.307918,6.97036,-0.0119785,-1.74964,-0.00923192,25.6969,34.615,-0.0117413,-0.480471,0.052018
Toyota GT-86,Laguna_Seca,,1,-279.699,218.623,78.4659,-11.2837,0.432678,-2.33835,0.106353,0,1,-83.3266,-80.5834,-87.9221,-94.4946,24.9434,-0.296693,6.43987,-0.00996528,-1.72593,-0.015567,25.7643,34.665,-0.0484836,-0.493591,0.180463
Toyota GT-86,Laguna_Seca,,1,-278.362,218.608,78.7946,-11.8721,0.736525,-1.973,0.155107,0,1,-83.1071,-80.4427,-87.561,-93.9702,25.1371,-0.258424,5.86795,-0.00711211,-1.69977,-0.0241449,25.8167,34.715,-0.0362898,-0.48752,0.123969
Toyota GT-86,Laguna_Seca,,1,-276.678,218.592,79.1636,-11.3749,0.324568,-1.62131,0.182266,0,1,-82.6055,-80.3268,-87.5353,-93.3778,25.3489,-0.205989,5.11765,-0.0053626,-1.66834,-0.0266325,25.8634,34.785,0.00474087,-0.459459,-0.0230292
Toyota GT-86,Laguna_Seca,,1,-275.408,218.583,79.409,-11.0901,-0.0841677,-1.59032,0.182036,0,1,-82.5919,-80.3707,-87.7055,-92.8767,25.4902,-0.181527,4.55004,-0.00559913,-1.64612,-0.0246707,25.8953,34.833,0.0259248,-0.436201,-0.0466082
Toyota GT-86,Laguna_Seca,,1,-274.131,218.574,79.6268,-11.0082,-0.244235,-1.75604,0.142971,0,1,-82.6407,-80.6049,-87.9612,-92.5319,25.6109,-0.17879,4.01475,-0.00653185,-1.62454,-0.022705,25.9268,34.88,0.0321584,-0.426144,-0.0304589
Toyota GT-86,Laguna_Seca,,1,-272.848,218.565,79.8168,-10.5937,-0.553196,-1.8363,0.0932894,0,1,-83.1011,-81.0225,-88.0531,-92.6509,25.7205,-0.185017,3.47795,-0.00764999,-1.60328,-0.0220538,25.9583,34.933,0.030958,-0.421018,-0.0144565
Toyota GT-86,Laguna_Seca,,1,-271.173,218.553,80.0236,-10.2833,-0.648574,-1.99639,0.0266261,0,1,-83.7333,-81.7164,-88.216,-92.9781,25.8571,-0.204438,2.77342,-0.00879346,-1.5759,-0.0223532,26.0081,35,0.0206078,-0.4177,0.0116926
Toyota GT-86,Laguna_Seca,,1,-269.878,218.542,80.1533,-9.91452,-0.769253,-2.1254,-0.0232692,0,1,-84.1419,-82.2239,-88.3848,-93.2989,25.9531,-0.231274,2.2704,-0.00934725,-1.55529,-0.0220424,26.0556,35.05,0.0175942,-0.405458,-0.0252066
Toyota GT-86,Laguna_Seca,,1,-268.578,218.53,80.2584,-9.33587,-0.69261,-2.1841,-0.0683076,0,1,-84.5688,-82.7944,-88.602,-93.252,26.0517,-0.258202,1.78614,-0.00969698,-1.53567,-0.0211687,26.1166,35.1,0.0145078,-0.37733,-0.0183573
Toyota GT-86,Laguna_Seca,,1,-267.142,218.515,80.3461,-9.32996,-0.522287,-2.4218,-0.0817973,0,1,-84.7905,-83.1687,-88.7622,-93.2216,26.154,-0.280051,1.28384,-0.00973306,-1.51601,-0.0204346,26.1924,35.15,0.0028043,-0.340657,-0.016758
Toyota GT-86,Laguna_Seca,,1,-265.481,218.496,80.4118,-8.38555,-0.531883,-2.57653,-0.127321,0,1,-85.0683,-83.9233,-88.8922,-92.887,26.275,-0.304879,0.710666,-0.00917463,-1.49665,-0.0192478,26.2922,35.215,-0.00402721,-0.266922,-0.0280007
Toyota GT-86,Laguna_Seca,,1,-264.252,218.481,80.4384,-7.32111,-0.297433,-2.62321,-0.141335,0,1,-85.5487,-84.376,-88.897,-92.3744,26.3713,-0.316066,0.322324,-0.0088243,-1.4866,-0.0166702,26.3771,35.265,-0.00389728,-0.160142,-0.076467
Toyota GT-86,Laguna_Seca,,1,-262.887,218.465,80.4467,-8.21882,-0.392491,-2.75747,-0.103223,0,1,-85.5872,-84.8125,-88.7375,-91.7633,26.4727,-0.330793,-0.0779818,-0.008526,-1.48103,-0.0146321,26.4769,35.315,-0.00367003,-0.0701382,0.0151346
Toyota GT-86,Laguna_Seca,,1,-261.073,218.442,80.4179,-8.63311,-0.109487,-2.58274,-0.058759,0,1,-85.6383,-85.4235,-87.985,-91.368,26.6007,-0.339249,-0.664808,-0.00841162,-1.47925,-0.0192479,26.6189,35.385,0.00239009,0.00768415,0.0673341
Toyota GT-86,Laguna_Seca,,1,-259.741,218.425,80.372,-7.67435,-0.0792147,-2.64466,-0.0510431,0,1,-85.9415,-86.0251,-87.8895,-90.7194,26.6918,-0.337184,-1.08174,-0.00849271,-1.48089,-0.0198959,26.7253,35.433,-0.000826717,0.0532855,-0.0289918
Toyota GT-86,Laguna_Seca,,1,-258.403,218.408,80.3087,-6.10492,-0.0828043,-2.72562,-0.044216,0,1,-86.2556,-86.6378,-87.8314,-89.6333,26.7962,-0.337532,-1.43779,-0.00842814,-1.48481,-0.0160266,26.8469,35.48,-0.00409698,0.0971616,-0.106573
Toyota GT-86,Laguna_Seca,,1,-257.06,218.391,80.2317,-3.52197,-0.161057,-2.45038,-0.0370847,0,1,-86.6922,-87.1175,-87.816,-88.7131,26.906,-0.342032,-1.68309,-0.00823651,-1.49087,-0.00890847,26.9706,35.533,-0.00581652,0.139068,-0.166689
Toyota GT-86,Laguna_Seca,,1,-255.305,218.368,80.1205,-0.491073,-0.0543773,-2.10378,-0.0196021,0,1,-87.1045,-87.6751,-88.1286,-88.7037,27.0456,-0.348371,-1.82177,-0.00794098,-1.50018,0.00317125,27.1133,35.6,-0.00160208,0.135139,-0.183718
Toyota GT-86,Laguna_Seca,,1,-253.95,218.351,80.0317,-0.846504,0.176236,-2.32472,0.0313103,0,1,-87.7143,-87.6541,-88.5767,-88.9485,27.1477,-0.346892,-1.82875,-0.00797104,-1.50616,0.0102581,27.2179,35.649,0.00404461,0.0879686,-0.0621422
Toyota GT-86,Laguna_Seca,,1,-252.591,218.334,79.9365,-2.31224,-0.0170459,-2.02264,0.0624189,0,1,-88.221,-87.7776,-89.1739,-89.0752,27.2429,-0.344435,-1.91964,-0.00814081,-1.50696,0.0075482,27.3188,35.699,0.00282995,-0.0482376,0.131085
Toyota GT-86,Laguna_Seca,,1,-251.181,218.316,79.8295,-4.26174,0.0436104,-1.91241,0.0965352,0,1,-88.8657,-87.713,-89.7669,-89.1561,27.3339,-0.344103,-2.0982,-0.00833724,-1.50069,-0.00135888,27.4184,35.749,0.00530514,-0.193763,0.205109
Toyota GT-86,Laguna_Seca,,1,-249.402,218.294,79.6777,-6.81006,0.0291898,-1.63908,0.139106,0,1,-89.4599,-87.6168,-90.4632,-89.5145,27.4199,-0.342811,-2.47651,-0.00889304,-1.48275,-0.0155612,27.5381,35.815,0.016473,-0.330125,0.197247
Toyota GT-86,Laguna_Seca,,1,-248.03,218.277,79.5434,-8.10014,-0.0436157,-1.36501,0.168361,0,1,-89.7418,-87.5516,-90.9673,-90.1461,27.4585,-0.335328,-2.86838,-0.00952348,-1.46484,-0.0236095,27.6099,35.865,0.023274,-0.404449,0.127134
Toyota GT-86,Laguna_Seca,,1,-246.611,218.26,79.3857,-8.7379,-0.0754923,-1.33007,0.154784,0,1,-89.7436,-87.6789,-91.4399,-90.9335,27.4763,-0.327964,-3.30023,-0.0101604,-1.44233,-0.0282802,27.6778,35.915,0.0244487,-0.460423,0.040138
Toyota GT-86,Laguna_Seca,,1,-245.283,218.244,79.219,-8.7302,-0.411175,-1.46893,0.119001,0,1,-90.1057,-87.9496,-91.8945,-91.7166,27.4841,-0.326208,-3.74415,-0.0106483,-1.4194,-0.0290842,27.7399,35.965,0.0238528,-0.481839,-0.00291006
Toyota GT-86,Laguna_Seca,,1,-243.404,218.222,78.9486,-8.54282,-0.362684,-1.56618,0.069787,0,1,-90.4597,-88.3636,-92.4249,-92.7915,27.4894,-0.345197,-4.32083,-0.0115378,-1.38666,-0.0296101,27.8324,36.03,0.0265896,-0.471251,0.000660998
Toyota GT-86,Laguna_Seca,,1,-242.029,218.204,78.7251,-8.04569,-0.504356,-1.70084,0.0302931,0,1,-90.6783,-88.7436,-92.9047,-93.4947,27.4897,-0.354504,-4.74777,-0.0118063,-1.36297,-0.0292287,27.9051,36.08,0.011297,-0.44464,-0.0219822
Toyota GT-86,Laguna_Seca,,1,-240.654,218.186,78.4808,-7.59839,-0.348531,-1.97841,-0.0111901,0,1,-90.8603,-89.2192,-93.1497,-94.0481,27.4979,-0.366269,-5.15524,-0.0112995,-1.34215,-0.0280438,27.986,36.133,-0.00236368,-0.388916,-0.0401948
Toyota GT-86,Laguna_Seca,,1,-239.277,218.167,78.2167,-7.40858,-0.217618,-2.13008,-0.0233054,0,1,-91.1171,-89.5825,-93.3637,-94.3564,27.5124,-0.373612,-5.54386,-0.010613,-1.32509,-0.0257217,28.0732,36.18,-0.0069686,-0.304015,-0.0468456
Toyota GT-86,Laguna_Seca,,1,-237.487,218.143,77.8423,-7.53244,0.00247092,-2.25775,-0.0315536,0,1,-91.2106,-90.2572,-93.3947,-94.5706,27.5269,-0.368852,-6.0631,-0.00939806,-1.30866,-0.0245778,28.193,36.25,-0.0174637,-0.209431,0.00150322
Toyota GT-86,Laguna_Seca,,1,-236.109,218.124,77.531,-6.3782,0.0956571,-2.3547,-0.0569348,0,1,-91.3279,-90.9374,-93.3434,-94.5144,27.5448,-0.358041,-6.43386,-0.00823916,-1.30035,-0.0239533,28.2927,36.3,-0.0187588,-0.122363,-0.0476286
Toyota GT-86,Laguna_Seca,,1,-234.73,218.106,77.2048,-3.44936,-0.00437125,-2.43476,-0.0895612,0,1,-91.4104,-91.6867,-93.2671,-94.1427,27.5954,-0.350439,-6.70115,-0.00740408,-1.29773,-0.0182562,28.4042,36.35,-0.0120822,0.0218726,-0.181268
Toyota GT-86,Laguna_Seca,,1,-233.207,218.087,76.8379,0.774327,-0.14911,-2.20267,-0.117909,0,1,-91.32,-92.5042,-92.9521,-93.8177,27.6995,-0.35518,-6.7979,-0.00712804,-1.30518,-0.00377602,28.5304,36.4,0.000503036,0.243757,-0.325185
